,definitive,month,n_obs,ssn,std,std_error,year,year_fraction
1849-01-01,True,1,31.0,298.3,21.4,3.843553463372983,1849,1849.0420000000001
1849-02-01,True,2,28.0,250.3,19.5,3.6851536118399655,1849,1849.1229999999998
1849-03-01,True,3,31.0,182.7,16.6,2.9814480136444637,1849,1849.204
1849-04-01,True,4,30.0,194.7,17.1,3.122018577779447,1849,1849.2879999999998
1849-05-01,True,5,31.0,153.2,15.1,2.712040060604301,1849,1849.371
1849-06-01,True,6,30.0,154.2,15.2,2.7751276246928414,1849,1849.455
1849-07-01,True,7,31.0,148.2,14.9,2.676119000198946,1849,1849.5379999999998
1849-08-01,True,8,31.0,128.6,13.8,2.478553167969494,1849,1849.6229999999998
1849-09-01,True,9,30.0,178.0,16.3,2.9759592291114028,1849,1849.707
1849-10-01,True,10,31.0,135.7,14.2,2.5503952887802037,1849,1849.79
1849-11-01,True,11,30.0,188.2,16.8,3.0672463220289305,1849,1849.874
1849-12-01,True,12,31.0,184.3,16.6,2.9814480136444637,1849,1849.9579999999999
1850-01-01,True,1,31.0,148.2,14.9,2.676119000198946,1850,1850.0420000000001
1850-02-01,True,2,28.0,169.8,15.9,3.0048175604233562,1850,1850.1229999999998
1850-03-01,True,3,31.0,156.8,15.3,2.747961121009656,1850,1850.204
1850-04-01,True,4,30.0,83.8,11.1,2.0265734627691145,1850,1850.2879999999998
1850-05-01,True,5,31.0,117.0,13.1,2.3528294565507513,1850,1850.371
1850-06-01,True,6,30.0,133.0,14.1,2.574296020274281,1850,1850.455
1850-07-01,True,7,31.0,74.3,10.5,1.8858556712811365,1850,1850.5379999999998
1850-08-01,True,8,31.0,117.0,13.1,2.3528294565507513,1850,1850.6229999999998
1850-09-01,True,9,30.0,163.7,15.6,2.8481572990268638,1850,1850.707
1850-10-01,True,10,31.0,134.9,14.1,2.5324347585775264,1850,1850.79
1850-11-01,True,11,30.0,104.1,12.4,2.2639199043546867,1850,1850.874
1850-12-01,True,12,31.0,115.9,13.1,2.3528294565507513,1850,1850.9579999999999
1851-01-01,True,1,31.0,143.5,14.7,2.640197939793591,1851,1851.0420000000001
1851-02-01,True,2,28.0,200.1,17.3,3.2693926915298155,1851,1851.1229999999998
1851-03-01,True,3,31.0,122.8,13.5,2.4246715773614613,1851,1851.204
1851-04-01,True,4,30.0,107.3,12.6,2.3004347415216975,1851,1851.2879999999998
1851-05-01,True,5,31.0,118.9,13.3,2.3887505169561063,1851,1851.371
1851-06-01,True,6,30.0,120.0,13.3,2.4282366716062365,1851,1851.455
1851-07-01,True,7,31.0,68.6,10.0,1.7960530202677492,1851,1851.5379999999998
1851-08-01,True,8,31.0,109.0,12.7,2.280987335740041,1851,1851.6229999999998
1851-09-01,True,9,30.0,128.9,13.8,2.5195237645237643,1851,1851.707
1851-10-01,True,10,31.0,118.7,13.3,2.3887505169561063,1851,1851.79
1851-11-01,True,11,30.0,96.8,11.9,2.172632811437159,1851,1851.874
1851-12-01,True,12,31.0,135.5,14.2,2.5503952887802037,1851,1851.9579999999999
1852-01-01,True,1,31.0,129.9,13.9,2.4965136981721714,1852,1852.0420000000001
1852-02-01,True,2,29.0,126.2,13.7,2.5440261330256106,1852,1852.124
1852-03-01,True,3,31.0,116.2,13.1,2.3528294565507513,1852,1852.2060000000001
1852-04-01,True,4,30.0,124.3,13.6,2.483008927356753,1852,1852.29
1852-05-01,True,5,31.0,104.3,12.4,2.227105745132009,1852,1852.3729999999998
1852-06-01,True,6,30.0,89.0,11.4,2.081345718519631,1852,1852.4560000000001
1852-07-01,True,7,31.0,80.0,10.8,1.9397372618891693,1852,1852.54
1852-08-01,True,8,31.0,75.3,10.5,1.8858556712811365,1852,1852.624
1852-09-01,True,9,30.0,71.2,10.2,1.8622566955175646,1852,1852.7079999999999
1852-10-01,True,10,31.0,127.9,13.8,2.478553167969494,1852,1852.7910000000002
1852-11-01,True,11,30.0,103.1,12.3,2.2456624857711813,1852,1852.874
1852-12-01,True,12,31.0,86.1,11.3,2.029539912902557,1852,1852.9579999999999
1853-01-01,True,1,31.0,77.9,10.7,1.9217767316864915,1853,1853.0420000000001
1853-02-01,True,2,28.0,81.5,10.9,2.059906377900288,1853,1853.1229999999998
1853-03-01,True,3,31.0,71.6,10.2,1.831974080673104,1853,1853.204
1853-04-01,True,4,30.0,90.4,11.5,2.099603137103137,1853,1853.2879999999998
1853-05-01,True,5,31.0,65.9,9.8,1.7601319598623943,1853,1853.371
1853-06-01,True,6,30.0,76.0,10.6,1.9352863698515868,1853,1853.455
1853-07-01,True,7,31.0,87.2,11.3,2.029539912902557,1853,1853.5379999999998
1853-08-01,True,8,31.0,95.8,11.9,2.1373030941186215,1853,1853.6229999999998
1853-09-01,True,9,30.0,63.7,9.7,1.770969602600037,1853,1853.707
1853-10-01,True,10,31.0,80.5,10.9,1.9576977920918466,1853,1853.79
1853-11-01,True,11,30.0,54.7,8.9,1.6249102539319928,1853,1853.874
1853-12-01,True,12,31.0,44.5,8.0,1.4368424162141993,1853,1853.9579999999999
1854-01-01,True,1,31.0,29.3,6.5,1.167434463174037,1854,1854.0420000000001
1854-02-01,True,2,28.0,38.0,7.4,1.3984685501341407,1854,1854.1229999999998
1854-03-01,True,3,31.0,39.4,7.6,1.3650002954034892,1854,1854.204
1854-04-01,True,4,30.0,50.3,8.6,1.570137998181476,1854,1854.2879999999998
1854-05-01,True,5,31.0,45.6,8.2,1.472763476619554,1854,1854.371
1854-06-01,True,6,30.0,40.1,7.6,1.3875638123464207,1854,1854.455
1854-07-01,True,7,31.0,35.5,7.2,1.2931581745927794,1854,1854.5379999999998
1854-08-01,True,8,31.0,30.1,6.6,1.1853949933767143,1854,1854.6229999999998
1854-09-01,True,9,30.0,42.6,7.9,1.4423360680969375,1854,1854.707
1854-10-01,True,10,31.0,24.1,5.9,1.059671281957972,1854,1854.79
1854-11-01,True,11,30.0,53.5,8.8,1.6066528353484875,1854,1854.874
1854-12-01,True,12,31.0,41.1,7.7,1.382960825606167,1854,1854.9579999999999
1855-01-01,True,1,31.0,23.4,5.8,1.0417107517552944,1855,1855.0420000000001
1855-02-01,True,2,28.0,21.6,5.6,1.058300524425836,1855,1855.1229999999998
1855-03-01,True,3,31.0,33.0,6.9,1.239276583984747,1855,1855.204
1855-04-01,True,4,30.0,8.4,3.5,0.6390096504226938,1855,1855.2879999999998
1855-05-01,True,5,31.0,17.3,5.0,0.8980265101338746,1855,1855.371
1855-06-01,True,6,30.0,10.0,3.8,0.6937819061732103,1855,1855.455
1855-07-01,True,7,31.0,0.7,1.0,0.1796053020267749,1855,1855.5379999999998
1855-08-01,True,8,31.0,5.9,2.9,0.5208553758776472,1855,1855.6229999999998
1855-09-01,True,9,30.0,0.0,0.0,0.0,1855,1855.707
1855-10-01,True,10,31.0,18.3,5.1,0.915987040336552,1855,1855.79
1855-11-01,True,11,30.0,7.9,3.4,0.6207522318391883,1855,1855.874
1855-12-01,True,12,31.0,5.8,2.9,0.5208553758776472,1855,1855.9579999999999
1856-01-01,True,1,31.0,1.0,1.2,0.2155263624321299,1856,1856.0420000000001
1856-02-01,True,2,29.0,9.3,3.7,0.6870727512550919,1856,1856.124
1856-03-01,True,3,31.0,0.7,1.0,0.1796053020267749,1856,1856.2060000000001
1856-04-01,True,4,30.0,12.4,4.2,0.7668115805072326,1856,1856.29
1856-05-01,True,5,31.0,0.0,0.0,0.0,1856,1856.3729999999998
1856-06-01,True,6,30.0,9.8,3.8,0.6937819061732103,1856,1856.4560000000001
1856-07-01,True,7,31.0,8.8,3.6,0.6465790872963897,1856,1856.54
1856-08-01,True,8,31.0,11.3,4.0,0.7184212081070996,1856,1856.624
1856-09-01,True,9,30.0,8.4,3.5,0.6390096504226938,1856,1856.7079999999999
1856-10-01,True,10,31.0,8.5,3.5,0.6286185570937122,1856,1856.7910000000002
1856-11-01,True,11,30.0,14.7,4.6,0.8398412548412546,1856,1856.874
1856-12-01,True,12,31.0,13.7,4.4,0.7902633289178097,1856,1856.9579999999999
1857-01-01,True,1,31.0,26.0,6.1,1.095592342363327,1857,1857.0420000000001
1857-02-01,True,2,28.0,14.2,4.5,0.8504200642707612,1857,1857.1229999999998
1857-03-01,True,3,31.0,10.0,3.8,0.6825001477017446,1857,1857.204
1857-04-01,True,4,30.0,21.1,5.5,1.0041580220928046,1857,1857.2879999999998
1857-05-01,True,5,31.0,54.2,8.9,1.5984871880382967,1857,1857.371
1857-06-01,True,6,30.0,30.5,6.6,1.2049896265113653,1857,1857.455
1857-07-01,True,7,31.0,42.2,7.8,1.4009213558088442,1857,1857.5379999999998
1857-08-01,True,8,31.0,32.0,6.8,1.2213160537820693,1857,1857.6229999999998
1857-09-01,True,9,30.0,80.6,10.9,1.9900586256021036,1857,1857.707
1857-10-01,True,10,31.0,77.1,10.6,1.903816201483814,1857,1857.79
1857-11-01,True,11,30.0,59.6,9.3,1.697939928266015,1857,1857.874
1857-12-01,True,12,31.0,70.7,10.2,1.831974080673104,1857,1857.9579999999999
1858-01-01,True,1,31.0,74.2,10.4,1.8678951410784592,1858,1858.0420000000001
1858-02-01,True,2,28.0,66.3,9.9,1.8709241413956748,1858,1858.1229999999998
1858-03-01,True,3,31.0,109.2,12.7,2.280987335740041,1858,1858.204
1858-04-01,True,4,30.0,72.8,10.3,1.8805141141010704,1858,1858.2879999999998
1858-05-01,True,5,31.0,78.6,10.7,1.9217767316864915,1858,1858.371
1858-06-01,True,6,30.0,84.5,11.1,2.0265734627691145,1858,1858.455
1858-07-01,True,7,31.0,107.7,12.6,2.263026805537364,1858,1858.5379999999998
1858-08-01,True,8,31.0,104.9,12.5,2.2450662753346866,1858,1858.6229999999998
1858-09-01,True,9,30.0,152.2,15.1,2.756870206109336,1858,1858.707
1858-10-01,True,10,31.0,173.2,16.1,2.8916453626310763,1858,1858.79
1858-11-01,True,11,30.0,98.6,12.1,2.20914764860417,1858,1858.874
1858-12-01,True,12,31.0,127.0,13.7,2.4605926377668164,1858,1858.9579999999999
1859-01-01,True,1,31.0,159.0,15.4,2.765921651212334,1859,1859.0420000000001
1859-02-01,True,2,28.0,166.4,15.8,2.985919336772895,1859,1859.1229999999998
1859-03-01,True,3,31.0,171.5,16.0,2.8736848324283986,1859,1859.204
1859-04-01,True,4,30.0,162.9,15.6,2.8481572990268638,1859,1859.2879999999998
1859-05-01,True,5,31.0,172.8,16.1,2.8916453626310763,1859,1859.371
1859-06-01,True,6,30.0,165.2,15.7,2.866414717610369,1859,1859.455
1859-07-01,True,7,31.0,180.7,16.5,2.963487483441786,1859,1859.5379999999998
1859-08-01,True,8,31.0,203.0,17.5,3.143092785468561,1859,1859.6229999999998
1859-09-01,True,9,30.0,200.9,17.4,3.1767908335299633,1859,1859.707
1859-10-01,True,10,31.0,217.8,18.1,3.250855966684626,1859,1859.79
1859-11-01,True,11,30.0,184.6,16.6,3.0307314848619193,1859,1859.874
1859-12-01,True,12,31.0,153.9,15.1,2.712040060604301,1859,1859.9579999999999
1860-01-01,True,1,31.0,156.6,15.3,2.747961121009656,1860,1860.0420000000001
1860-02-01,True,2,29.0,167.9,15.9,2.952555877015125,1860,1860.124
1860-03-01,True,3,31.0,188.0,16.8,3.0173690740498187,1860,1860.2060000000001
1860-04-01,True,4,30.0,135.7,14.2,2.592553438857786,1860,1860.29
1860-05-01,True,5,31.0,203.5,17.5,3.143092785468561,1860,1860.3729999999998
1860-06-01,True,6,30.0,206.3,17.7,3.23156308928048,1860,1860.4560000000001
1860-07-01,True,7,31.0,221.9,18.3,3.286777027089981,1860,1860.54
1860-08-01,True,8,31.0,190.5,16.9,3.035329604252496,1860,1860.624
1860-09-01,True,9,30.0,175.2,16.2,2.957701810527897,1860,1860.7079999999999
1860-10-01,True,10,31.0,171.1,16.0,2.8736848324283986,1860,1860.7910000000002
1860-11-01,True,11,30.0,186.0,16.7,3.0489889034454247,1860,1860.874
1860-12-01,True,12,31.0,181.7,16.5,2.963487483441786,1860,1860.9579999999999
1861-01-01,True,1,31.0,118.5,13.2,2.3707899867534286,1861,1861.0420000000001
1861-02-01,True,2,28.0,147.5,14.8,2.7969371002682815,1861,1861.1229999999998
1861-03-01,True,3,31.0,192.0,17.0,3.0532901344551737,1861,1861.204
1861-04-01,True,4,30.0,187.1,16.8,3.0672463220289305,1861,1861.2879999999998
1861-05-01,True,5,31.0,107.8,12.6,2.263026805537364,1861,1861.371
1861-06-01,True,6,30.0,167.5,15.8,2.884672136193875,1861,1861.455
1861-07-01,True,7,31.0,148.2,14.8,2.658158469996269,1861,1861.5379999999998
1861-08-01,True,8,31.0,156.7,15.3,2.747961121009656,1861,1861.6229999999998
1861-09-01,True,9,30.0,151.9,15.0,2.7386127875258306,1861,1861.707
1861-10-01,True,10,31.0,127.7,13.8,2.478553167969494,1861,1861.79
1861-11-01,True,11,30.0,102.0,12.3,2.2456624857711813,1861,1861.874
1861-12-01,True,12,31.0,152.8,15.1,2.712040060604301,1861,1861.9579999999999
1862-01-01,True,1,31.0,119.9,13.3,2.3887505169561063,1862,1862.0420000000001
1862-02-01,True,2,28.0,122.4,13.5,2.5512601928122836,1862,1862.1229999999998
1862-03-01,True,3,31.0,82.7,11.0,1.975658322294524,1862,1862.204
1862-04-01,True,4,30.0,102.1,12.2,2.2274050671876755,1862,1862.2879999999998
1862-05-01,True,5,31.0,122.4,13.4,2.406711047158784,1862,1862.371
1862-06-01,True,6,30.0,159.7,15.4,2.8116424618598526,1862,1862.455
1862-07-01,True,7,31.0,139.5,14.4,2.5863163491855587,1862,1862.5379999999998
1862-08-01,True,8,31.0,118.7,13.2,2.3707899867534286,1862,1862.6229999999998
1862-09-01,True,9,30.0,126.4,13.7,2.5012663459402584,1862,1862.707
1862-10-01,True,10,31.0,79.8,10.8,1.9397372618891693,1862,1862.79
1862-11-01,True,11,30.0,96.0,11.9,2.172632811437159,1862,1862.874
1862-12-01,True,12,31.0,77.6,10.7,1.9217767316864915,1862,1862.9579999999999
1863-01-01,True,1,31.0,91.8,11.6,2.0834215035105887,1863,1863.0420000000001
1863-02-01,True,2,28.0,107.7,12.6,2.3811761799581315,1863,1863.1229999999998
1863-03-01,True,3,31.0,126.0,13.6,2.4426321075641386,1863,1863.204
1863-04-01,True,4,30.0,77.1,10.6,1.9352863698515868,1863,1863.2879999999998
1863-05-01,True,5,31.0,102.1,12.2,2.191184684726654,1863,1863.371
1863-06-01,True,6,30.0,77.6,10.7,1.9535437884350924,1863,1863.455
1863-07-01,True,7,31.0,62.0,9.5,1.7062503692543616,1863,1863.5379999999998
1863-08-01,True,8,31.0,91.3,11.6,2.0834215035105887,1863,1863.6229999999998
1863-09-01,True,9,30.0,41.7,7.8,1.4240786495134319,1863,1863.707
1863-10-01,True,10,31.0,75.7,10.5,1.8858556712811365,1863,1863.79
1863-11-01,True,11,30.0,71.6,10.2,1.8622566955175646,1863,1863.874
1863-12-01,True,12,31.0,78.1,10.7,1.9217767316864915,1863,1863.9579999999999
1864-01-01,True,1,31.0,109.7,12.7,2.280987335740041,1864,1864.0420000000001
1864-02-01,True,2,29.0,89.5,11.5,2.1354963890360965,1864,1864.124
1864-03-01,True,3,31.0,125.9,13.6,2.4426321075641386,1864,1864.2060000000001
1864-04-01,True,4,30.0,68.1,10.0,1.8257418583505538,1864,1864.29
1864-05-01,True,5,31.0,77.1,10.6,1.903816201483814,1864,1864.3729999999998
1864-06-01,True,6,30.0,109.9,12.8,2.3369495786887087,1864,1864.4560000000001
1864-07-01,True,7,31.0,103.8,12.4,2.227105745132009,1864,1864.54
1864-08-01,True,8,31.0,104.1,12.5,2.2450662753346866,1864,1864.624
1864-09-01,True,9,30.0,54.2,8.9,1.6249102539319928,1864,1864.7079999999999
1864-10-01,True,10,31.0,64.4,9.7,1.7421714296597166,1864,1864.7910000000002
1864-11-01,True,11,30.0,109.3,12.7,2.318692160105203,1864,1864.874
1864-12-01,True,12,31.0,54.3,8.9,1.5984871880382967,1864,1864.9579999999999
1865-01-01,True,1,31.0,92.5,11.7,2.1013820337132665,1865,1865.0420000000001
1865-02-01,True,2,28.0,74.6,10.5,1.9843134832984428,1865,1865.1229999999998
1865-03-01,True,3,31.0,75.0,10.5,1.8858556712811365,1865,1865.204
1865-04-01,True,4,30.0,55.9,9.0,1.6431676725154982,1865,1865.2879999999998
1865-05-01,True,5,31.0,65.6,9.8,1.7601319598623943,1865,1865.371
1865-06-01,True,6,30.0,63.8,9.7,1.770969602600037,1865,1865.455
1865-07-01,True,7,31.0,50.8,8.6,1.5446055974302642,1865,1865.5379999999998
1865-08-01,True,8,31.0,71.8,10.3,1.8499346108757817,1865,1865.6229999999998
1865-09-01,True,9,30.0,41.0,7.7,1.4058212309299263,1865,1865.707
1865-10-01,True,10,31.0,32.5,6.9,1.239276583984747,1865,1865.79
1865-11-01,True,11,30.0,46.7,8.2,1.4971083238474538,1865,1865.874
1865-12-01,True,12,31.0,24.3,5.9,1.059671281957972,1865,1865.9579999999999
1866-01-01,True,1,31.0,60.0,9.4,1.6882898390516843,1866,1866.0420000000001
1866-02-01,True,2,28.0,72.9,10.4,1.9654152596479815,1866,1866.1229999999998
1866-03-01,True,3,31.0,46.6,8.2,1.472763476619554,1866,1866.204
1866-04-01,True,4,30.0,33.5,7.0,1.2780193008453875,1866,1866.2879999999998
1866-05-01,True,5,31.0,24.6,6.0,1.0776318121606494,1866,1866.371
1866-06-01,True,6,30.0,31.4,6.7,1.223247045094871,1866,1866.455
1866-07-01,True,7,31.0,17.6,5.0,0.8980265101338746,1866,1866.5379999999998
1866-08-01,True,8,31.0,24.2,5.9,1.059671281957972,1866,1866.6229999999998
1866-09-01,True,9,30.0,13.9,4.5,0.8215838362577491,1866,1866.707
1866-10-01,True,10,31.0,26.8,6.2,1.1135528725660044,1866,1866.79
1866-11-01,True,11,30.0,17.2,5.0,0.9128709291752769,1866,1866.874
1866-12-01,True,12,31.0,2.9,2.0,0.3592106040535498,1866,1866.9579999999999
1867-01-01,True,1,31.0,0.0,0.0,0.0,1867,1867.0420000000001
1867-02-01,True,2,28.0,1.4,1.4,0.264575131106459,1867,1867.1229999999998
1867-03-01,True,3,31.0,17.4,5.0,0.8980265101338746,1867,1867.204
1867-04-01,True,4,30.0,9.7,3.7,0.6755244875897048,1867,1867.2879999999998
1867-05-01,True,5,31.0,5.5,2.8,0.5028948456749698,1867,1867.371
1867-06-01,True,6,30.0,2.8,2.0,0.3651483716701107,1867,1867.455
1867-07-01,True,7,31.0,9.5,3.7,0.6645396174990672,1867,1867.5379999999998
1867-08-01,True,8,31.0,9.1,3.6,0.6465790872963897,1867,1867.6229999999998
1867-09-01,True,9,30.0,18.7,5.2,0.949385766342288,1867,1867.707
1867-10-01,True,10,31.0,25.5,6.1,1.095592342363327,1867,1867.79
1867-11-01,True,11,30.0,18.1,5.1,0.9311283477587823,1867,1867.874
1867-12-01,True,12,31.0,47.9,8.4,1.5086845370249093,1867,1867.9579999999999
1868-01-01,True,1,31.0,25.9,5.9,1.059671281957972,1868,1868.0420000000001
1868-02-01,True,2,29.0,26.3,5.8,1.0770329614269007,1868,1868.124
1868-03-01,True,3,31.0,44.0,7.5,1.347039765200812,1868,1868.2060000000001
1868-04-01,True,4,30.0,61.1,8.8,1.6066528353484875,1868,1868.29
1868-05-01,True,5,31.0,44.5,7.5,1.347039765200812,1868,1868.3729999999998
1868-06-01,True,6,30.0,51.8,8.1,1.4788509052639485,1868,1868.4560000000001
1868-07-01,True,7,31.0,48.3,7.9,1.418881886011522,1868,1868.54
1868-08-01,True,8,31.0,57.3,8.5,1.5266450672275869,1868,1868.624
1868-09-01,True,9,30.0,78.7,10.0,1.8257418583505538,1868,1868.7079999999999
1868-10-01,True,10,31.0,102.8,11.4,2.047500443105234,1868,1868.7910000000002
1868-11-01,True,11,30.0,98.7,11.2,2.04483088135262,1868,1868.874
1868-12-01,True,12,31.0,112.8,11.9,2.1373030941186215,1868,1868.9579999999999
1869-01-01,True,1,31.0,101.6,11.3,2.029539912902557,1869,1869.0420000000001
1869-02-01,True,2,28.0,99.9,11.2,2.116601048851672,1869,1869.1229999999998
1869-03-01,True,3,31.0,88.0,10.5,1.8858556712811365,1869,1869.204
1869-04-01,True,4,30.0,68.4,9.3,1.697939928266015,1869,1869.2879999999998
1869-05-01,True,5,31.0,173.4,14.8,2.658158469996269,1869,1869.371
1869-06-01,True,6,30.0,180.7,15.1,2.756870206109336,1869,1869.455
1869-07-01,True,7,31.0,98.8,11.2,2.011579382699879,1869,1869.5379999999998
1869-08-01,True,8,31.0,132.7,12.9,2.3169083961453962,1869,1869.6229999999998
1869-09-01,True,9,30.0,134.5,13.0,2.37346441585572,1869,1869.707
1869-10-01,True,10,31.0,99.0,11.2,2.011579382699879,1869,1869.79
1869-11-01,True,11,30.0,130.2,12.8,2.3369495786887087,1869,1869.874
1869-12-01,True,12,31.0,174.1,14.8,2.658158469996269,1869,1869.9579999999999
1870-01-01,True,1,31.0,129.0,12.7,2.280987335740041,1870,1870.0420000000001
1870-02-01,True,2,28.0,191.7,15.5,2.929224665821511,1870,1870.1229999999998
1870-03-01,True,3,31.0,262.7,18.2,3.2688164968873035,1870,1870.204
1870-04-01,True,4,30.0,266.9,18.3,3.3411076007815135,1870,1870.2879999999998
1870-05-01,True,5,31.0,293.6,19.2,3.448421798914078,1870,1870.371
1870-06-01,True,6,30.0,226.3,16.9,3.0855037406124355,1870,1870.455
1870-07-01,True,7,31.0,220.9,16.7,2.999408543847141,1870,1870.5379999999998
1870-08-01,True,8,31.0,256.5,18.0,3.2328954364819484,1870,1870.6229999999998
1870-09-01,True,9,30.0,226.8,16.9,3.0855037406124355,1870,1870.707
1870-10-01,True,10,31.0,244.3,17.5,3.143092785468561,1870,1870.79
1870-11-01,True,11,30.0,246.0,17.6,3.213305670696975,1870,1870.874
1870-12-01,True,12,31.0,216.7,16.5,2.963487483441786,1870,1870.9579999999999
1871-01-01,True,1,31.0,147.2,13.6,2.4426321075641386,1871,1871.0420000000001
1871-02-01,True,2,28.0,209.0,16.2,3.0615122313747403,1871,1871.1229999999998
1871-03-01,True,3,31.0,238.7,17.4,3.1251322552658833,1871,1871.204
1871-04-01,True,4,30.0,270.9,18.5,3.3776224379485242,1871,1871.2879999999998
1871-05-01,True,5,31.0,242.6,17.5,3.143092785468561,1871,1871.371
1871-06-01,True,6,30.0,152.9,13.9,2.5377811831072696,1871,1871.455
1871-07-01,True,7,31.0,171.8,14.7,2.640197939793591,1871,1871.5379999999998
1871-08-01,True,8,31.0,183.7,15.2,2.7300005908069784,1871,1871.6229999999998
1871-09-01,True,9,30.0,133.9,13.0,2.37346441585572,1871,1871.707
1871-10-01,True,10,31.0,148.5,13.7,2.4605926377668164,1871,1871.79
1871-11-01,True,11,30.0,175.7,14.9,2.720355368942325,1871,1871.874
1871-12-01,True,12,31.0,150.8,13.8,2.478553167969494,1871,1871.9579999999999
1872-01-01,True,1,31.0,132.7,12.9,2.3169083961453962,1872,1872.0420000000001
1872-02-01,True,2,29.0,200.3,15.9,2.952555877015125,1872,1872.124
1872-03-01,True,3,31.0,147.5,13.6,2.4426321075641386,1872,1872.2060000000001
1872-04-01,True,4,30.0,170.4,14.7,2.683840531775314,1872,1872.29
1872-05-01,True,5,31.0,179.5,15.0,2.694079530401624,1872,1872.3729999999998
1872-06-01,True,6,30.0,183.3,15.2,2.7751276246928414,1872,1872.4560000000001
1872-07-01,True,7,31.0,176.0,14.9,2.676119000198946,1872,1872.54
1872-08-01,True,8,31.0,155.0,14.0,2.5144742283748487,1872,1872.624
1872-09-01,True,9,30.0,191.1,15.5,2.8298998804433584,1872,1872.7079999999999
1872-10-01,True,10,31.0,171.2,14.7,2.640197939793591,1872,1872.7910000000002
1872-11-01,True,11,30.0,186.8,15.3,2.793385043276347,1872,1872.874
1872-12-01,True,12,31.0,139.9,13.3,2.3887505169561063,1872,1872.9579999999999
1873-01-01,True,1,31.0,144.6,13.5,2.4246715773614613,1873,1873.0420000000001
1873-02-01,True,2,28.0,178.4,15.0,2.834733547569204,1873,1873.1229999999998
1873-03-01,True,3,31.0,164.0,14.4,2.5863163491855587,1873,1873.204
1873-04-01,True,4,30.0,127.1,12.7,2.318692160105203,1873,1873.2879999999998
1873-05-01,True,5,31.0,80.0,10.1,1.8140135504704267,1873,1873.371
1873-06-01,True,6,30.0,74.8,9.8,1.7892270211835428,1873,1873.455
1873-07-01,True,7,31.0,111.7,11.9,2.1373030941186215,1873,1873.5379999999998
1873-08-01,True,8,31.0,113.8,12.0,2.155263624321299,1873,1873.6229999999998
1873-09-01,True,9,30.0,78.7,10.0,1.8257418583505538,1873,1873.707
1873-10-01,True,10,31.0,78.6,10.0,1.7960530202677492,1873,1873.79
1873-11-01,True,11,30.0,92.5,10.8,1.9718012070185982,1873,1873.874
1873-12-01,True,12,31.0,82.0,10.2,1.831974080673104,1873,1873.9579999999999
1874-01-01,True,1,31.0,101.4,11.3,2.029539912902557,1874,1874.0420000000001
1874-02-01,True,2,28.0,107.1,11.6,2.1921939434535176,1874,1874.1229999999998
1874-03-01,True,3,31.0,77.5,9.9,1.7780924900650716,1874,1874.204
1874-04-01,True,4,30.0,53.5,8.2,1.4971083238474538,1874,1874.2879999999998
1874-05-01,True,5,31.0,74.6,9.7,1.7421714296597166,1874,1874.371
